game_id	context_id	context_name	context_weight
104347	19	social_companion:children	1.0
105134	2	playing_time:short	1.0
105134	9	gaming_mood:intense	1.0
105134	11	gaming_mood:competitive	1.0
105134	13	gaming_mood:story-based	1.0
105134	21	social_companion:friends	1.0
106753	1	playing_time:very_short	1.0
106753	6	gaming_mood:party	1.0
106753	7	gaming_mood:easy-going	1.0
106753	16	social_companion:large-group	1.0
107529	2	playing_time:short	1.0
107529	7	gaming_mood:easy-going	1.0
107529	11	gaming_mood:competitive	1.0
107529	19	social_companion:children	1.0
108745	2	playing_time:short	1.0
108745	11	gaming_mood:competitive	1.0
108745	15	social_companion:2-players	1.0
109276	4	playing_time:long	1.0
109276	8	gaming_mood:expert	1.0
109276	11	gaming_mood:competitive	1.0
109276	12	gaming_mood:thematic	1.0
109276	21	social_companion:friends	1.0
112869	3	playing_time:moderate	1.0
112869	6	gaming_mood:party	1.0
112869	7	gaming_mood:easy-going	1.0
112869	11	gaming_mood:competitive	1.0
112869	21	social_companion:friends	1.0
113924	2	playing_time:short	1.0
113924	10	gaming_mood:cooperative	1.0
113924	12	gaming_mood:thematic	1.0
113924	14	social_companion:1-player	1.0
115233	1	playing_time:very_short	1.0
115233	7	gaming_mood:easy-going	1.0
115233	10	gaming_mood:cooperative	1.0
115233	13	gaming_mood:story-based	1.0
115233	19	social_companion:children	1.0
117663	1	playing_time:very_short	1.0
117663	7	gaming_mood:easy-going	1.0
117663	9	gaming_mood:intense	1.0
117663	12	gaming_mood:thematic	1.0
117663	19	social_companion:children	1.0
117985	3	playing_time:moderate	1.0
117985	11	gaming_mood:competitive	1.0
117985	19	social_companion:children	1.0
117995	1	playing_time:very_short	1.0
117995	7	gaming_mood:easy-going	1.0
117995	9	gaming_mood:intense	1.0
117995	18	social_companion:preschoolers	1.0
118048	2	playing_time:short	1.0
118048	11	gaming_mood:competitive	1.0
118048	15	social_companion:2-players	1.0
118247	1	playing_time:very_short	1.0
118247	7	gaming_mood:easy-going	1.0
118247	11	gaming_mood:competitive	1.0
118247	21	social_companion:friends	1.0
118410	1	playing_time:very_short	1.0
118410	7	gaming_mood:easy-going	1.0
118410	19	social_companion:children	1.0
118705	1	playing_time:very_short	1.0
118705	6	gaming_mood:party	1.0
118705	7	gaming_mood:easy-going	1.0
118705	9	gaming_mood:intense	1.0
118705	19	social_companion:children	1.0
119890	1	playing_time:very_short	1.0
119890	11	gaming_mood:competitive	1.0
119890	15	social_companion:2-players	1.0
120515	1	playing_time:very_short	1.0
120515	7	gaming_mood:easy-going	1.0
120515	19	social_companion:children	1.0
120677	4	playing_time:long	1.0
120677	8	gaming_mood:expert	1.0
120677	11	gaming_mood:competitive	1.0
120677	21	social_companion:friends	1.0
121073	1	playing_time:very_short	1.0
121073	6	gaming_mood:party	1.0
121073	7	gaming_mood:easy-going	1.0
121073	9	gaming_mood:intense	1.0
121073	16	social_companion:large-group	1.0
121073	19	social_companion:children	1.0
122515	4	playing_time:long	1.0
122515	11	gaming_mood:competitive	1.0
122515	21	social_companion:friends	1.0
123260	3	playing_time:moderate	1.0
123260	9	gaming_mood:intense	1.0
123260	11	gaming_mood:competitive	1.0
123260	12	gaming_mood:thematic	1.0
123260	14	social_companion:1-player	1.0
123540	2	playing_time:short	1.0
123540	7	gaming_mood:easy-going	1.0
123540	12	gaming_mood:thematic	1.0
123540	19	social_companion:children	1.0
123570	1	playing_time:very_short	1.0
123570	6	gaming_mood:party	1.0
123570	7	gaming_mood:easy-going	1.0
123570	9	gaming_mood:intense	1.0
123570	19	social_companion:children	1.0
124361	4	playing_time:long	1.0
124361	11	gaming_mood:competitive	1.0
124361	21	social_companion:friends	1.0
124742	2	playing_time:short	1.0
124742	12	gaming_mood:thematic	1.0
124742	15	social_companion:2-players	1.0
124847	1	playing_time:very_short	1.0
124847	7	gaming_mood:easy-going	1.0
124847	12	gaming_mood:thematic	1.0
124847	15	social_companion:2-players	1.0
124847	19	social_companion:children	1.0
125153	4	playing_time:long	1.0
125153	8	gaming_mood:expert	1.0
125153	11	gaming_mood:competitive	1.0
125153	14	social_companion:1-player	1.0
125311	1	playing_time:very_short	1.0
125311	7	gaming_mood:easy-going	1.0
125311	11	gaming_mood:competitive	1.0
125311	15	social_companion:2-players	1.0
126163	3	playing_time:moderate	1.0
126163	8	gaming_mood:expert	1.0
126163	11	gaming_mood:competitive	1.0
126163	12	gaming_mood:thematic	1.0
126163	21	social_companion:friends	1.0
127024	1	playing_time:very_short	1.0
127024	7	gaming_mood:easy-going	1.0
127024	9	gaming_mood:intense	1.0
127024	10	gaming_mood:cooperative	1.0
127024	11	gaming_mood:competitive	1.0
127024	12	gaming_mood:thematic	1.0
127024	14	social_companion:1-player	1.0
127024	16	social_companion:large-group	1.0
128667	2	playing_time:short	1.0
128667	7	gaming_mood:easy-going	1.0
128667	9	gaming_mood:intense	1.0
128667	10	gaming_mood:cooperative	1.0
128667	11	gaming_mood:competitive	1.0
128667	12	gaming_mood:thematic	1.0
128667	16	social_companion:large-group	1.0
128667	19	social_companion:children	1.0
128671	4	playing_time:long	1.0
128671	11	gaming_mood:competitive	1.0
128671	12	gaming_mood:thematic	1.0
128671	21	social_companion:friends	1.0
128882	1	playing_time:very_short	1.0
128882	6	gaming_mood:party	1.0
128882	7	gaming_mood:easy-going	1.0
128882	9	gaming_mood:intense	1.0
128882	10	gaming_mood:cooperative	1.0
128882	11	gaming_mood:competitive	1.0
128882	12	gaming_mood:thematic	1.0
128882	16	social_companion:large-group	1.0
130592	2	playing_time:short	1.0
130592	7	gaming_mood:easy-going	1.0
130592	9	gaming_mood:intense	1.0
130592	19	social_companion:children	1.0
131260	1	playing_time:very_short	1.0
131260	7	gaming_mood:easy-going	1.0
131260	19	social_companion:children	1.0
131357	1	playing_time:very_short	1.0
131357	6	gaming_mood:party	1.0
131357	7	gaming_mood:easy-going	1.0
131357	9	gaming_mood:intense	1.0
131357	21	social_companion:friends	1.0
131493	1	playing_time:very_short	1.0
131493	7	gaming_mood:easy-going	1.0
131493	19	social_companion:children	1.0
131835	1	playing_time:very_short	1.0
131835	7	gaming_mood:easy-going	1.0
131835	9	gaming_mood:intense	1.0
131835	12	gaming_mood:thematic	1.0
131835	20	social_companion:family	1.0
132018	5	playing_time:very_long	1.0
132018	11	gaming_mood:competitive	1.0
132018	14	social_companion:1-player	1.0
133473	1	playing_time:very_short	1.0
133473	7	gaming_mood:easy-going	1.0
133473	9	gaming_mood:intense	1.0
133473	12	gaming_mood:thematic	1.0
133473	19	social_companion:children	1.0
133848	2	playing_time:short	1.0
133848	11	gaming_mood:competitive	1.0
133848	21	social_companion:friends	1.0
135649	1	playing_time:very_short	1.0
135649	7	gaming_mood:easy-going	1.0
135649	9	gaming_mood:intense	1.0
135649	19	social_companion:children	1.0
139030	1	playing_time:very_short	1.0
139030	6	gaming_mood:party	1.0
139030	7	gaming_mood:easy-going	1.0
139030	12	gaming_mood:thematic	1.0
139030	16	social_companion:large-group	1.0
140620	4	playing_time:long	1.0
140620	11	gaming_mood:competitive	1.0
140620	21	social_companion:friends	1.0
140934	1	playing_time:very_short	1.0
140934	12	gaming_mood:thematic	1.0
140934	15	social_companion:2-players	1.0
140934	19	social_companion:children	1.0
142325	1	playing_time:very_short	1.0
142325	6	gaming_mood:party	1.0
142325	7	gaming_mood:easy-going	1.0
142325	9	gaming_mood:intense	1.0
142325	19	social_companion:children	1.0
142334	1	playing_time:very_short	1.0
142334	6	gaming_mood:party	1.0
142334	7	gaming_mood:easy-going	1.0
142334	9	gaming_mood:intense	1.0
142334	12	gaming_mood:thematic	1.0
142334	15	social_companion:2-players	1.0
143157	1	playing_time:very_short	1.0
143157	7	gaming_mood:easy-going	1.0
143157	10	gaming_mood:cooperative	1.0
143157	14	social_companion:1-player	1.0
143157	19	social_companion:children	1.0
143519	2	playing_time:short	1.0
143519	11	gaming_mood:competitive	1.0
143519	21	social_companion:friends	1.0
143693	3	playing_time:moderate	1.0
143693	9	gaming_mood:intense	1.0
143693	11	gaming_mood:competitive	1.0
143693	14	social_companion:1-player	1.0
143693	15	social_companion:2-players	1.0
143741	1	playing_time:very_short	1.0
143741	6	gaming_mood:party	1.0
143741	7	gaming_mood:easy-going	1.0
143741	9	gaming_mood:intense	1.0
143741	10	gaming_mood:cooperative	1.0
143741	11	gaming_mood:competitive	1.0
143741	16	social_companion:large-group	1.0
144797	4	playing_time:long	1.0
144797	8	gaming_mood:expert	1.0
144797	11	gaming_mood:competitive	1.0
144797	21	social_companion:friends	1.0
145599	3	playing_time:moderate	1.0
145599	10	gaming_mood:cooperative	1.0
145599	11	gaming_mood:competitive	1.0
145599	12	gaming_mood:thematic	1.0
145599	13	gaming_mood:story-based	1.0
145599	21	social_companion:friends	1.0
145639	1	playing_time:very_short	1.0
145639	7	gaming_mood:easy-going	1.0
145639	9	gaming_mood:intense	1.0
145639	19	social_companion:children	1.0
146021	5	playing_time:very_long	1.0
146021	10	gaming_mood:cooperative	1.0
146021	11	gaming_mood:competitive	1.0
146021	12	gaming_mood:thematic	1.0
146021	13	gaming_mood:story-based	1.0
146021	14	social_companion:1-player	1.0
146149	1	playing_time:very_short	1.0
146149	6	gaming_mood:party	1.0
146149	7	gaming_mood:easy-going	1.0
146149	9	gaming_mood:intense	1.0
146149	19	social_companion:children	1.0
146439	3	playing_time:moderate	1.0
146439	11	gaming_mood:competitive	1.0
146439	15	social_companion:2-players	1.0
146816	2	playing_time:short	1.0
146816	12	gaming_mood:thematic	1.0
146816	19	social_companion:children	1.0
147020	1	playing_time:very_short	1.0
147020	7	gaming_mood:easy-going	1.0
147020	11	gaming_mood:competitive	1.0
147020	15	social_companion:2-players	1.0
147151	2	playing_time:short	1.0
147151	6	gaming_mood:party	1.0
147151	7	gaming_mood:easy-going	1.0
147151	9	gaming_mood:intense	1.0
147151	10	gaming_mood:cooperative	1.0
147151	16	social_companion:large-group	1.0
147949	1	playing_time:very_short	1.0
147949	6	gaming_mood:party	1.0
147949	7	gaming_mood:easy-going	1.0
147949	9	gaming_mood:intense	1.0
147949	10	gaming_mood:cooperative	1.0
147949	13	gaming_mood:story-based	1.0
147949	16	social_companion:large-group	1.0
148228	1	playing_time:very_short	1.0
148228	7	gaming_mood:easy-going	1.0
148228	19	social_companion:children	1.0
148729	1	playing_time:very_short	1.0
148729	11	gaming_mood:competitive	1.0
148729	12	gaming_mood:thematic	1.0
148729	14	social_companion:1-player	1.0
148943	1	playing_time:very_short	1.0
148943	6	gaming_mood:party	1.0
148943	7	gaming_mood:easy-going	1.0
148943	9	gaming_mood:intense	1.0
148943	16	social_companion:large-group	1.0
150145	1	playing_time:very_short	1.0
150145	7	gaming_mood:easy-going	1.0
150145	12	gaming_mood:thematic	1.0
150145	19	social_companion:children	1.0
150485	1	playing_time:very_short	1.0
150485	7	gaming_mood:easy-going	1.0
150485	19	social_companion:children	1.0
150658	1	playing_time:very_short	1.0
150658	7	gaming_mood:easy-going	1.0
150658	9	gaming_mood:intense	1.0
150658	10	gaming_mood:cooperative	1.0
150658	11	gaming_mood:competitive	1.0
150658	19	social_companion:children	1.0
152237	1	playing_time:very_short	1.0
152237	7	gaming_mood:easy-going	1.0
152237	9	gaming_mood:intense	1.0
152237	12	gaming_mood:thematic	1.0
152237	16	social_companion:large-group	1.0
152237	20	social_companion:family	1.0
152470	5	playing_time:very_long	1.0
152470	8	gaming_mood:expert	1.0
152470	10	gaming_mood:cooperative	1.0
152470	11	gaming_mood:competitive	1.0
152470	16	social_companion:large-group	1.0
154203	3	playing_time:moderate	1.0
154203	11	gaming_mood:competitive	1.0
154203	15	social_companion:2-players	1.0
154458	2	playing_time:short	1.0
154458	11	gaming_mood:competitive	1.0
154458	15	social_companion:2-players	1.0
154825	5	playing_time:very_long	1.0
154825	8	gaming_mood:expert	1.0
154825	11	gaming_mood:competitive	1.0
154825	21	social_companion:friends	1.0
154906	2	playing_time:short	1.0
154906	7	gaming_mood:easy-going	1.0
154906	11	gaming_mood:competitive	1.0
154906	15	social_companion:2-players	1.0
154906	20	social_companion:family	1.0
155068	2	playing_time:short	1.0
155068	11	gaming_mood:competitive	1.0
155068	12	gaming_mood:thematic	1.0
155068	13	gaming_mood:story-based	1.0
155068	21	social_companion:friends	1.0
155122	2	playing_time:short	1.0
155122	11	gaming_mood:competitive	1.0
155122	14	social_companion:1-player	1.0
155122	15	social_companion:2-players	1.0
155987	2	playing_time:short	1.0
155987	9	gaming_mood:intense	1.0
155987	11	gaming_mood:competitive	1.0
155987	12	gaming_mood:thematic	1.0
155987	21	social_companion:friends	1.0
156009	2	playing_time:short	1.0
156009	7	gaming_mood:easy-going	1.0
156009	9	gaming_mood:intense	1.0
156009	12	gaming_mood:thematic	1.0
156009	19	social_companion:children	1.0
156129	1	playing_time:very_short	1.0
156129	6	gaming_mood:party	1.0
156129	7	gaming_mood:easy-going	1.0
156129	9	gaming_mood:intense	1.0
156129	13	gaming_mood:story-based	1.0
156129	16	social_companion:large-group	1.0
156336	1	playing_time:very_short	1.0
156336	7	gaming_mood:easy-going	1.0
156336	10	gaming_mood:cooperative	1.0
156336	11	gaming_mood:competitive	1.0
156336	12	gaming_mood:thematic	1.0
156336	14	social_companion:1-player	1.0
156336	19	social_companion:children	1.0
156786	2	playing_time:short	1.0
156786	10	gaming_mood:cooperative	1.0
156786	19	social_companion:children	1.0
156878	1	playing_time:very_short	1.0
156878	7	gaming_mood:easy-going	1.0
156878	19	social_companion:children	1.0
157354	3	playing_time:moderate	1.0
157354	11	gaming_mood:competitive	1.0
157354	15	social_companion:2-players	1.0
157526	2	playing_time:short	1.0
157526	11	gaming_mood:competitive	1.0
157526	14	social_companion:1-player	1.0
157723	1	playing_time:very_short	1.0
157723	6	gaming_mood:party	1.0
157723	7	gaming_mood:easy-going	1.0
157723	9	gaming_mood:intense	1.0
157723	16	social_companion:large-group	1.0
158899	2	playing_time:short	1.0
158899	7	gaming_mood:easy-going	1.0
158899	11	gaming_mood:competitive	1.0
158899	12	gaming_mood:thematic	1.0
158899	16	social_companion:large-group	1.0
158899	19	social_companion:children	1.0
159473	3	playing_time:moderate	1.0
159473	10	gaming_mood:cooperative	1.0
159473	11	gaming_mood:competitive	1.0
159473	16	social_companion:large-group	1.0
159508	4	playing_time:long	1.0
159508	8	gaming_mood:expert	1.0
159508	11	gaming_mood:competitive	1.0
159508	12	gaming_mood:thematic	1.0
159508	21	social_companion:friends	1.0
159566	1	playing_time:very_short	1.0
159566	7	gaming_mood:easy-going	1.0
159566	17	social_companion:toddlers	1.0
159675	4	playing_time:long	1.0
159675	8	gaming_mood:expert	1.0
159675	11	gaming_mood:competitive	1.0
159675	14	social_companion:1-player	1.0
159675	15	social_companion:2-players	1.0
160499	2	playing_time:short	1.0
160499	7	gaming_mood:easy-going	1.0
160499	9	gaming_mood:intense	1.0
160499	11	gaming_mood:competitive	1.0
160499	19	social_companion:children	1.0
160561	3	playing_time:moderate	1.0
160561	11	gaming_mood:competitive	1.0
160561	21	social_companion:friends	1.0
161417	1	playing_time:very_short	1.0
161417	7	gaming_mood:easy-going	1.0
161417	9	gaming_mood:intense	1.0
161417	19	social_companion:children	1.0
161527	3	playing_time:moderate	1.0
161527	11	gaming_mood:competitive	1.0
161527	19	social_companion:children	1.0
161533	4	playing_time:long	1.0
161533	8	gaming_mood:expert	1.0
161533	11	gaming_mood:competitive	1.0
161533	14	social_companion:1-player	1.0
161970	4	playing_time:long	1.0
161970	8	gaming_mood:expert	1.0
161970	9	gaming_mood:intense	1.0
161970	11	gaming_mood:competitive	1.0
161970	12	gaming_mood:thematic	1.0
161970	21	social_companion:friends	1.0
162082	3	playing_time:moderate	1.0
162082	11	gaming_mood:competitive	1.0
162082	21	social_companion:friends	1.0
162886	4	playing_time:long	1.0
162886	8	gaming_mood:expert	1.0
162886	10	gaming_mood:cooperative	1.0
162886	11	gaming_mood:competitive	1.0
162886	15	social_companion:2-players	1.0
163412	1	playing_time:very_short	1.0
163412	7	gaming_mood:easy-going	1.0
163412	11	gaming_mood:competitive	1.0
163412	15	social_companion:2-players	1.0
163412	19	social_companion:children	1.0
163967	2	playing_time:short	1.0
163967	11	gaming_mood:competitive	1.0
163967	14	social_companion:1-player	1.0
165722	1	playing_time:very_short	1.0
165722	6	gaming_mood:party	1.0
165722	7	gaming_mood:easy-going	1.0
165722	9	gaming_mood:intense	1.0
165722	15	social_companion:2-players	1.0
165722	19	social_companion:children	1.0
166158	1	playing_time:very_short	1.0
166158	7	gaming_mood:easy-going	1.0
166158	12	gaming_mood:thematic	1.0
166158	13	gaming_mood:story-based	1.0
166158	15	social_companion:2-players	1.0
166158	20	social_companion:family	1.0
166298	2	playing_time:short	1.0
166298	7	gaming_mood:easy-going	1.0
166298	12	gaming_mood:thematic	1.0
166298	19	social_companion:children	1.0
166384	1	playing_time:very_short	1.0
166384	6	gaming_mood:party	1.0
166384	7	gaming_mood:easy-going	1.0
166384	9	gaming_mood:intense	1.0
166384	13	gaming_mood:story-based	1.0
166384	16	social_companion:large-group	1.0
166571	4	playing_time:long	1.0
166571	8	gaming_mood:expert	1.0
166571	11	gaming_mood:competitive	1.0
166571	21	social_companion:friends	1.0
167355	4	playing_time:long	1.0
167355	9	gaming_mood:intense	1.0
167355	10	gaming_mood:cooperative	1.0
167355	11	gaming_mood:competitive	1.0
167355	12	gaming_mood:thematic	1.0
167355	13	gaming_mood:story-based	1.0
167355	21	social_companion:friends	1.0
167791	4	playing_time:long	1.0
167791	11	gaming_mood:competitive	1.0
167791	14	social_companion:1-player	1.0
168215	1	playing_time:very_short	1.0
168215	7	gaming_mood:easy-going	1.0
168215	12	gaming_mood:thematic	1.0
168215	15	social_companion:2-players	1.0
168215	19	social_companion:children	1.0
168435	1	playing_time:very_short	1.0
168435	7	gaming_mood:easy-going	1.0
168435	9	gaming_mood:intense	1.0
168435	11	gaming_mood:competitive	1.0
168435	14	social_companion:1-player	1.0
168435	16	social_companion:large-group	1.0
168435	20	social_companion:family	1.0
169426	3	playing_time:moderate	1.0
169426	11	gaming_mood:competitive	1.0
169426	13	gaming_mood:story-based	1.0
169426	21	social_companion:friends	1.0
169654	1	playing_time:very_short	1.0
169654	7	gaming_mood:easy-going	1.0
169654	9	gaming_mood:intense	1.0
169654	12	gaming_mood:thematic	1.0
169654	19	social_companion:children	1.0
169786	4	playing_time:long	1.0
169786	11	gaming_mood:competitive	1.0
169786	21	social_companion:friends	1.0
170561	2	playing_time:short	1.0
170561	7	gaming_mood:easy-going	1.0
170561	11	gaming_mood:competitive	1.0
170561	14	social_companion:1-player	1.0
170561	20	social_companion:family	1.0
171011	2	playing_time:short	1.0
171011	7	gaming_mood:easy-going	1.0
171011	15	social_companion:2-players	1.0
171011	20	social_companion:family	1.0
171233	3	playing_time:moderate	1.0
171233	9	gaming_mood:intense	1.0
171233	10	gaming_mood:cooperative	1.0
171233	11	gaming_mood:competitive	1.0
171233	12	gaming_mood:thematic	1.0
171233	21	social_companion:friends	1.0
171623	4	playing_time:long	1.0
171623	11	gaming_mood:competitive	1.0
171623	21	social_companion:friends	1.0
171668	1	playing_time:very_short	1.0
171668	7	gaming_mood:easy-going	1.0
171668	9	gaming_mood:intense	1.0
171668	10	gaming_mood:cooperative	1.0
171668	12	gaming_mood:thematic	1.0
171668	21	social_companion:friends	1.0
172081	3	playing_time:moderate	1.0
172081	10	gaming_mood:cooperative	1.0
172081	12	gaming_mood:thematic	1.0
172081	14	social_companion:1-player	1.0
172081	19	social_companion:children	1.0
172225	1	playing_time:very_short	1.0
172225	6	gaming_mood:party	1.0
172225	7	gaming_mood:easy-going	1.0
172225	9	gaming_mood:intense	1.0
172225	21	social_companion:friends	1.0
172242	1	playing_time:very_short	1.0
172242	6	gaming_mood:party	1.0
172242	7	gaming_mood:easy-going	1.0
172242	9	gaming_mood:intense	1.0
172242	21	social_companion:friends	1.0
172507	1	playing_time:very_short	1.0
172507	7	gaming_mood:easy-going	1.0
172507	9	gaming_mood:intense	1.0
172507	10	gaming_mood:cooperative	1.0
172507	18	social_companion:preschoolers	1.0
172818	3	playing_time:moderate	1.0
172818	12	gaming_mood:thematic	1.0
172818	13	gaming_mood:story-based	1.0
172818	21	social_companion:friends	1.0
172931	1	playing_time:very_short	1.0
172931	7	gaming_mood:easy-going	1.0
172931	9	gaming_mood:intense	1.0
172931	10	gaming_mood:cooperative	1.0
172931	12	gaming_mood:thematic	1.0
172931	18	social_companion:preschoolers	1.0
173090	1	playing_time:very_short	1.0
173090	7	gaming_mood:easy-going	1.0
173090	10	gaming_mood:cooperative	1.0
173090	14	social_companion:1-player	1.0
173090	19	social_companion:children	1.0
173346	1	playing_time:very_short	1.0
173346	11	gaming_mood:competitive	1.0
173346	15	social_companion:2-players	1.0
174078	1	playing_time:very_short	1.0
174078	7	gaming_mood:easy-going	1.0
174078	15	social_companion:2-players	1.0
174078	19	social_companion:children	1.0
174430	4	playing_time:long	1.0
174430	8	gaming_mood:expert	1.0
174430	10	gaming_mood:cooperative	1.0
174430	11	gaming_mood:competitive	1.0
174430	12	gaming_mood:thematic	1.0
174430	13	gaming_mood:story-based	1.0
174430	21	social_companion:friends	1.0
174476	1	playing_time:very_short	1.0
174476	6	gaming_mood:party	1.0
174476	7	gaming_mood:easy-going	1.0
174476	9	gaming_mood:intense	1.0
174476	12	gaming_mood:thematic	1.0
174476	19	social_companion:children	1.0
174611	2	playing_time:short	1.0
174611	7	gaming_mood:easy-going	1.0
174611	9	gaming_mood:intense	1.0
174611	12	gaming_mood:thematic	1.0
174611	19	social_companion:children	1.0
174973	1	playing_time:very_short	1.0
174973	7	gaming_mood:easy-going	1.0
174973	9	gaming_mood:intense	1.0
174973	11	gaming_mood:competitive	1.0
174973	12	gaming_mood:thematic	1.0
174973	15	social_companion:2-players	1.0
174973	20	social_companion:family	1.0
175095	4	playing_time:long	1.0
175095	8	gaming_mood:expert	1.0
175095	10	gaming_mood:cooperative	1.0
175095	11	gaming_mood:competitive	1.0
175095	12	gaming_mood:thematic	1.0
175095	14	social_companion:1-player	1.0
175324	4	playing_time:long	1.0
175324	9	gaming_mood:intense	1.0
175324	10	gaming_mood:cooperative	1.0
175324	12	gaming_mood:thematic	1.0
175324	13	gaming_mood:story-based	1.0
175324	15	social_companion:2-players	1.0
175636	2	playing_time:short	1.0
175636	7	gaming_mood:easy-going	1.0
175636	9	gaming_mood:intense	1.0
175636	10	gaming_mood:cooperative	1.0
175636	19	social_companion:children	1.0
175640	4	playing_time:long	1.0
175640	8	gaming_mood:expert	1.0
175640	11	gaming_mood:competitive	1.0
175640	14	social_companion:1-player	1.0
175914	5	playing_time:very_long	1.0
175914	8	gaming_mood:expert	1.0
175914	9	gaming_mood:intense	1.0
175914	11	gaming_mood:competitive	1.0
175914	12	gaming_mood:thematic	1.0
175914	21	social_companion:friends	1.0
176189	4	playing_time:long	1.0
176189	10	gaming_mood:cooperative	1.0
176189	11	gaming_mood:competitive	1.0
176189	12	gaming_mood:thematic	1.0
176189	13	gaming_mood:story-based	1.0
176189	14	social_companion:1-player	1.0
176334	2	playing_time:short	1.0
176334	11	gaming_mood:competitive	1.0
176334	21	social_companion:friends	1.0
176494	2	playing_time:short	1.0
176494	9	gaming_mood:intense	1.0
176494	11	gaming_mood:competitive	1.0
176494	19	social_companion:children	1.0
176734	4	playing_time:long	1.0
176734	11	gaming_mood:competitive	1.0
176734	12	gaming_mood:thematic	1.0
176734	14	social_companion:1-player	1.0
177478	3	playing_time:moderate	1.0
177478	11	gaming_mood:competitive	1.0
177478	21	social_companion:friends	1.0
177659	4	playing_time:long	1.0
177659	8	gaming_mood:expert	1.0
177659	11	gaming_mood:competitive	1.0
177659	12	gaming_mood:thematic	1.0
177659	21	social_companion:friends	1.0
177736	4	playing_time:long	1.0
177736	8	gaming_mood:expert	1.0
177736	9	gaming_mood:intense	1.0
177736	11	gaming_mood:competitive	1.0
177736	14	social_companion:1-player	1.0
178570	1	playing_time:very_short	1.0
178570	6	gaming_mood:party	1.0
178570	7	gaming_mood:easy-going	1.0
178570	9	gaming_mood:intense	1.0
178570	10	gaming_mood:cooperative	1.0
178570	16	social_companion:large-group	1.0
178900	1	playing_time:very_short	1.0
178900	6	gaming_mood:party	1.0
178900	7	gaming_mood:easy-going	1.0
178900	9	gaming_mood:intense	1.0
178900	10	gaming_mood:cooperative	1.0
178900	16	social_companion:large-group	1.0
179182	3	playing_time:moderate	1.0
179182	11	gaming_mood:competitive	1.0
179182	21	social_companion:friends	1.0
179803	4	playing_time:long	1.0
179803	11	gaming_mood:competitive	1.0
179803	12	gaming_mood:thematic	1.0
179803	13	gaming_mood:story-based	1.0
179803	21	social_companion:friends	1.0
180020	1	playing_time:very_short	1.0
180020	6	gaming_mood:party	1.0
180020	7	gaming_mood:easy-going	1.0
180020	12	gaming_mood:thematic	1.0
180020	19	social_companion:children	1.0
180901	2	playing_time:short	1.0
180901	11	gaming_mood:competitive	1.0
180901	21	social_companion:friends	1.0
181304	2	playing_time:short	1.0
181304	7	gaming_mood:easy-going	1.0
181304	9	gaming_mood:intense	1.0
181304	10	gaming_mood:cooperative	1.0
181304	12	gaming_mood:thematic	1.0
181304	16	social_companion:large-group	1.0
181304	19	social_companion:children	1.0
181345	1	playing_time:very_short	1.0
181345	7	gaming_mood:easy-going	1.0
181345	9	gaming_mood:intense	1.0
181345	12	gaming_mood:thematic	1.0
181345	15	social_companion:2-players	1.0
181345	19	social_companion:children	1.0
181495	4	playing_time:long	1.0
181495	10	gaming_mood:cooperative	1.0
181495	11	gaming_mood:competitive	1.0
181495	12	gaming_mood:thematic	1.0
181495	15	social_companion:2-players	1.0
181687	3	playing_time:moderate	1.0
181687	12	gaming_mood:thematic	1.0
181687	14	social_companion:1-player	1.0
181687	19	social_companion:children	1.0
181960	2	playing_time:short	1.0
181960	7	gaming_mood:easy-going	1.0
181960	19	social_companion:children	1.0
182094	1	playing_time:very_short	1.0
182094	7	gaming_mood:easy-going	1.0
182094	11	gaming_mood:competitive	1.0
182094	15	social_companion:2-players	1.0
182189	2	playing_time:short	1.0
182189	7	gaming_mood:easy-going	1.0
182189	9	gaming_mood:intense	1.0
182189	13	gaming_mood:story-based	1.0
182189	19	social_companion:children	1.0
182874	4	playing_time:long	1.0
182874	11	gaming_mood:competitive	1.0
182874	12	gaming_mood:thematic	1.0
182874	15	social_companion:2-players	1.0
183006	1	playing_time:very_short	1.0
183006	7	gaming_mood:easy-going	1.0
183006	19	social_companion:children	1.0
183231	2	playing_time:short	1.0
183231	7	gaming_mood:easy-going	1.0
183231	19	social_companion:children	1.0
183251	2	playing_time:short	1.0
183251	7	gaming_mood:easy-going	1.0
183251	9	gaming_mood:intense	1.0
183251	12	gaming_mood:thematic	1.0
183251	19	social_companion:children	1.0
183264	1	playing_time:very_short	1.0
183264	7	gaming_mood:easy-going	1.0
183264	9	gaming_mood:intense	1.0
183264	19	social_companion:children	1.0
183394	3	playing_time:moderate	1.0
183394	11	gaming_mood:competitive	1.0
183394	14	social_companion:1-player	1.0
183840	1	playing_time:very_short	1.0
183840	9	gaming_mood:intense	1.0
183840	11	gaming_mood:competitive	1.0
183840	15	social_companion:2-players	1.0
184267	4	playing_time:long	1.0
184267	8	gaming_mood:expert	1.0
184267	11	gaming_mood:competitive	1.0
184267	14	social_companion:1-player	1.0
184921	2	playing_time:short	1.0
184921	12	gaming_mood:thematic	1.0
184921	19	social_companion:children	1.0
185343	4	playing_time:long	1.0
185343	8	gaming_mood:expert	1.0
185343	11	gaming_mood:competitive	1.0
185343	14	social_companion:1-player	1.0
186279	1	playing_time:very_short	1.0
186279	6	gaming_mood:party	1.0
186279	7	gaming_mood:easy-going	1.0
186279	9	gaming_mood:intense	1.0
186279	15	social_companion:2-players	1.0
187617	4	playing_time:long	1.0
